station_id,date,prcp_lag_1,prcp_roll_7,TMAX,TMIN,extreme_precip_tomorrow
USW00094728,2022-04-02,7.1,1.2714285714285791,12.2,3.3,False
USW00023293,2022-04-02,0.0,0.9142857142857151,25.6,7.2,False
USW00013904,2022-04-03,0.0,0.7285714285714305,29.4,8.3,False
USW00094728,2022-04-03,0.0,1.700000000000008,8.9,4.4,False
USW00023293,2022-04-03,0.0,0.6571428571428581,23.3,9.4,False
USW00023174,2022-04-03,0.0,3.957142857142853,18.3,13.3,False
USW00012921,2022-04-03,0.0,0.2571428571428591,30.0,15.0,False
USW00094728,2022-04-04,3.0,1.700000000000008,12.2,3.9,False
USW00023174,2022-04-04,0.0,0.257142857142853,17.8,13.3,False
USW00013904,2022-04-04,0.0,0.7285714285714305,27.2,17.8,False
USW00023293,2022-04-04,0.0,0.0,20.6,9.4,False
USW00012921,2022-04-04,0.0,0.2571428571428591,28.3,18.9,False
USW00023293,2022-04-05,0.0,0.0,22.8,9.4,False
USW00023174,2022-04-05,0.0,0.0,23.3,12.2,False
USW00013904,2022-04-05,0.0,0.7285714285714305,33.9,18.9,False
USW00012921,2022-04-05,0.0,0.2571428571428591,35.0,20.0,False
USW00094728,2022-04-05,0.0,1.8428571428571507,13.9,7.2,False
USW00023174,2022-04-06,0.0,0.0,23.3,14.4,False
USW00012921,2022-04-06,0.0,0.0,27.8,16.1,False
USW00094728,2022-04-06,1.0,3.4714285714285795,11.7,6.7,True
USW00013904,2022-04-06,0.0,0.0,25.6,11.1,False
USW00023293,2022-04-06,0.0,0.0,29.4,8.9,False
USW00023293,2022-04-07,0.0,0.0,34.4,11.1,False
USW00023174,2022-04-07,0.0,0.0,35.0,16.1,False
USW00012921,2022-04-07,0.0,0.0,26.1,9.4,False
USW00094728,2022-04-07,11.4,7.271428571428579,12.2,7.2,False
USW00013904,2022-04-07,0.0,0.0,24.4,5.6,False
USW00023174,2022-04-08,0.0,0.0,36.1,17.8,False
USW00094728,2022-04-08,28.4,6.371428571428579,18.3,9.4,False
USW00012921,2022-04-08,0.0,0.0,27.2,6.7,False
USW00023293,2022-04-08,0.0,0.0,28.9,11.7,False
USW00013904,2022-04-08,0.0,0.0,25.6,2.2,False
USW00013904,2022-04-09,0.0,0.0,30.0,1.7,False
USW00023174,2022-04-09,0.0,0.0,25.6,16.7,False
USW00012921,2022-04-09,0.0,0.0,31.1,8.3,False
USW00023293,2022-04-09,0.0,0.0,23.3,9.4,False
USW00094728,2022-04-09,0.8,6.557142857142865,12.8,8.3,False
USW00094728,2022-04-10,1.3,6.128571428571436,10.0,5.6,False
USW00023174,2022-04-10,0.0,0.0,20.6,15.6,False
USW00013904,2022-04-10,0.0,0.0,29.4,11.1,False
USW00023293,2022-04-10,0.0,0.0,22.2,10.0,False
USW00012921,2022-04-10,0.0,0.6857142857142877,33.3,16.7,False
USW00012921,2022-04-11,4.8,0.6857142857142877,27.2,20.6,False
USW00013904,2022-04-11,0.0,0.6142857142857163,26.7,20.0,False
USW00094728,2022-04-11,0.0,6.128571428571436,16.1,4.4,False
USW00023174,2022-04-11,0.0,0.0,20.0,12.8,False
USW00023293,2022-04-11,0.0,0.0,15.6,8.3,False
USW00023293,2022-04-12,0.0,0.0,16.7,5.0,False
USW00094728,2022-04-12,0.0,6.24285714285715,22.2,10.0,False
USW00023174,2022-04-12,0.0,0.0,19.4,11.7,False
USW00013904,2022-04-12,4.3,0.6142857142857163,32.2,21.7,False
USW00012921,2022-04-12,0.0,0.7285714285714305,34.4,21.7,False
USW00023174,2022-04-13,0.0,0.0,19.4,12.8,False
USW00023293,2022-04-13,0.0,0.0,16.7,5.0,False
USW00013904,2022-04-13,0.0,0.6142857142857163,33.9,13.9,False
USW00012921,2022-04-13,0.3,0.7285714285714305,36.7,20.6,False
USW00094728,2022-04-13,1.8,4.614285714285722,21.7,12.8,False
USW00094728,2022-04-14,0.0,0.7714285714285796,26.1,13.9,False
USW00013904,2022-04-14,0.0,0.6142857142857163,27.8,8.3,False
USW00012921,2022-04-14,0.0,0.7285714285714305,30.0,15.0,False
USW00023293,2022-04-14,0.0,0.0428571428571438,16.7,10.0,False
USW00023174,2022-04-14,0.0,0.0,18.9,10.6,False
USW00023293,2022-04-15,0.3,0.0428571428571438,22.2,10.0,False
USW00013904,2022-04-15,0.0,0.6142857142857163,28.3,9.4,False
USW00094728,2022-04-15,1.5,0.6571428571428654,21.1,11.1,False
USW00023174,2022-04-15,0.0,0.0,19.4,11.7,False
USW00012921,2022-04-15,0.0,0.7285714285714305,28.9,16.1,False
USW00094728,2022-04-16,0.0,1.2000000000000082,22.8,6.7,False
USW00013904,2022-04-16,0.0,0.6142857142857163,27.8,21.1,False
USW00023174,2022-04-16,0.0,0.0,19.4,13.3,False
USW00023293,2022-04-16,0.0,0.4428571428571438,18.9,8.9,False
USW00012921,2022-04-16,0.0,0.7285714285714305,32.2,21.1,False
USW00012921,2022-04-17,0.0,0.0428571428571448,30.0,21.7,False
USW00023293,2022-04-17,2.8,0.4428571428571438,17.8,4.4,False
USW00094728,2022-04-17,5.1,1.2000000000000082,10.6,5.0,True
USW00023174,2022-04-17,0.0,0.0,18.3,12.8,False
USW00013904,2022-04-17,0.0,0.6857142857142877,30.6,17.2,False
USW00023174,2022-04-18,0.0,0.0,20.6,12.8,False
USW00094728,2022-04-18,0.0,4.285714285714294,12.2,3.9,True
USW00023293,2022-04-18,0.0,0.4428571428571438,23.9,5.6,False
USW00012921,2022-04-18,0.0,0.0428571428571448,30.0,18.3,False
